27	600
27	650
27	658
27	688
27	773
27	780
27	804
27	805
27	806
27	822
27	827
27	838
27	921
27	933
27	960
27	961
28	86
28	130
28	217
28	435
28	475
28	585
28	587
28	623
28	663
28	673
28	682
28	700
28	728
28	733
28	796
28	800
28	810
28	843
28	931
28	982
28	990
29	123
29	313
29	317
29	357
29	386
29	393
29	416
29	548
29	685
29	744
29	763
29	794
29	847
29	904
29	905
29	941
29	945
29	953
29	971
29	974
29	983
30	3
30	31
30	166
30	221
30	358
30	415
30	490
30	503
30	584
30	623
30	638
30	687
30	753
30	774
30	862
30	903
30	910
30	951
30	980
30	981
30	998
31	150
31	344
31	433
31	543
31	687
31	697
31	749
31	775
31	815
31	819
31	823
31	826
31	827
31	840
31	843
31	844
31	855
31	898
31	914
31	964
31	976
32	18
32	293
32	364
32	413
32	511
32	555
32	636
32	647
32	683
32	799
32	809
32	831
32	850
32	867
32	872
32	914
32	919
32	922
32	929
32	965
32	981
33	72
33	202
33	272
33	340
33	354
33	359
33	401
33	447
33	530
33	554
33	596
33	784
33	839
33	841
33	844
33	863
33	880
33	914
33	955
33	985
33	994
34	254
34	315
34	316
34	330
34	331
34	372
34	398
34	417
34	422
34	504
34	532
34	603
34	637
34	724
34	760
34	783
34	807
34	846
34	867
34	907
34	924
35	129
35	354
35	438
35	500
35	558
35	645
35	675
35	707
35	744
35	785
35	796
35	802
35	873
35	874
35	882
35	904
35	905
35	949
35	953
35	960
35	971
36	49
36	239
36	332
36	382
36	400
36	502
36	680
36	722
36	807
36	835
36	843
36	856
36	882
36	904
36	916
36	939
36	944
36	969
36	972
36	978
36	984
37	38
37	184
37	509
37	580
37	593
37	668
37	709
37	803
37	810
37	821
37	835
37	845
37	856
37	941
37	945
37	949
37	960
37	967
37	978
37	984
37	993
38	42
38	520
38	528
38	533
38	575
38	633
38	734
38	735
38	738
38	828
38	830
38	846
38	847
38	849
38	880
38	883
38	888
38	918
38	928
38	930
38	988
39	138
39	297
39	319
39	389
39	395
39	421
39	471
39	518
39	620
39	625
39	632
39	681
39	736
39	860
39	933
39	943
39	963
39	969
39	985
39	988
39	990
40	126
40	339
40	465
40	563
40	618
40	686
40	703
40	824
40	830
40	857
40	878
40	884
40	896
40	913
40	920
40	928
40	949
40	950
40	970
40	991
40	995
41	44
41	213
41	516
41	538
41	652
41	673
41	726
41	727
41	729
41	739
41	858
41	871
41	880
41	881
41	890
41	898
41	908
41	917
41	931
41	968
41	971
42	48
42	71
42	178
42	179
42	186
42	418
42	435
42	508
42	519
42	550
42	651
42	781
42	878
42	911
42	924
42	942
42	944
42	970
42	975
42	995
42	996
43	141
43	247
43	369
43	370
43	426
43	480
43	487
43	496
43	579
43	645
43	655
43	656
43	709
43	722
43	773
43	843
43	886
43	900
43	914
43	924
43	977
44	9
44	12
44	34
44	79
44	330
44	331
44	393
44	398
44	422
44	434
44	516
44	533
44	692
44	710
44	736
44	774
44	805
44	960
44	965
44	988
44	994
45	20
45	90
45	99
45	165
45	193
45	199
45	479
45	503
45	599
45	729
45	797
45	807
45	813
45	818
45	833
45	877
45	908
45	914
45	959
45	972
45	976
46	103
46	277
46	384
46	406
46	457
46	505
46	518
46	706
46	711
46	719
46	760
46	794
46	858
46	881
46	885
46	891
46	908
46	933
46	935
46	952
46	966
47	31
47	100
47	251
47	276
47	457
47	574
47	576
47	688
47	691
47	708
47	735
47	738
47	766
47	779
47	846
47	849
47	859
47	880
47	897
47	976
47	988
48	168
48	410
48	418
48	539
48	607
48	615
48	628
48	632
48	651
48	679
48	738
48	769
48	771
48	843
48	886
48	906
48	912
48	930
48	931
48	966
48	985
49	191
49	537
49	546
49	560
49	681
49	732
49	757
49	758
49	759
49	782
49	785
49	835
49	848
49	862
49	873
49	876
49	925
49	945
49	950
49	969
49	978
50	160
50	161
50	330
50	369
50	456
50	599
50	602
50	608
50	618
50	673
50	712
50	828
50	839
50	901
50	903
50	923
50	935
50	944
50	960
50	976
50	977
51	130
51	237
51	323
51	333
51	341
51	445
51	490
51	608
51	611
51	624
51	640
51	654
51	693
51	729
51	770
51	829
51	942
51	977
51	989
51	990
51	992
52	110
52	406
52	512
52	616
52	617
52	632
52	643
52	648
52	707
52	714
52	751
52	768
52	776
52	778
52	804
52	840
52	940
52	958
52	971
52	995
52	1000
53	226
53	538
53	573
53	621
53	625
53	705
53	810
53	871
53	877
53	881
53	884
53	889
53	910
53	917
53	923
53	929
53	933
53	935
53	963
53	966
53	979
54	135
54	150
54	183
54	184
54	297
54	409
54	474
54	515
54	581
54	655
54	704
54	712
54	713
54	746
54	760
54	774
54	850
54	904
54	917
54	970
54	979
55	90
55	345
55	380
55	429
55	538
55	560
55	653
55	661
55	687
55	697
55	740
55	749
55	768
55	775
55	815
55	822
55	826
55	840
55	845
55	941
55	976
56	104
56	259
56	360
56	516
56	664
56	680
56	698
56	720
56	809
56	853
56	871
56	897
56	916
56	928
56	939
56	948
56	955
56	967
56	974
56	985
56	987
57	35
57	176
57	262
57	306
57	499
57	542
57	598
57	689
57	785
57	822
57	827
57	832
57	838
57	889
57	892
57	921
57	934
57	939
57	960
57	961
57	963
58	106
58	209
58	233
58	243
58	414
58	420
58	537
58	577
58	638
58	679
58	737
58	764
58	765
58	774
58	777
58	818
58	908
58	922
58	928
58	959
58	997
59	220
59	239
59	246
59	450
59	457
59	556
59	576
59	622
59	662
59	681
59	685
59	728
59	733
59	754
59	779
59	842
59	909
59	967
59	968
59	978
60	30
60	112
60	122
60	173
60	390
60	539
60	552
60	578
60	607
60	686
60	752
60	759
60	818
60	833
60	850
60	875
60	877
60	941
60	981
60	991
61	75
61	217
61	285
61	325
61	348
61	377
61	429
61	497
61	554
61	569
61	787
61	792
61	815
61	824
61	840
61	860
61	914
61	918
61	982
61	986
62	171
62	210
62	214
62	375
62	382
62	469
62	625
62	627
62	783
62	794
62	798
62	858
62	918
62	931
62	942
62	949
62	952
62	953
62	960
62	962
63	130
63	247
63	265
63	356
63	458
63	562
63	587
63	609
63	640
63	652
63	674
63	713
63	729
63	746
63	770
63	776
63	966
63	967
63	981
63	994
64	184
64	223
64	324
64	501
64	520
64	571
64	626
64	663
64	797
64	818
64	821
64	825
64	864
64	885
64	895
64	902
64	919
64	954
64	976
64	999
65	52
65	155
65	261
65	263
65	273
65	664
65	691
65	830
65	862
65	869
65	870
65	880
65	888
65	898
65	927
65	954
65	963
65	964
65	967
65	992
66	129
66	145
66	228
66	257
66	345
66	350
66	375
66	492
66	525
66	561
66	659
66	731
66	783
66	790
66	813
66	934
66	946
66	989
66	993
66	999
67	110
67	126
67	155
67	241
67	261
67	539
67	576
67	578
67	625
67	659
67	703
67	756
67	794
67	820
67	853
67	916
67	948
67	960
67	968
67	987
68	83
68	126
68	242
68	254
68	275
68	338
68	408
68	451
68	486
68	534
68	634
68	635
68	686
68	800
68	873
68	913
68	925
68	943
68	970
68	987
69	17
69	66
69	75
69	96
69	129
69	171
69	202
69	255
69	387
69	428
69	508
69	532
69	546
69	667
69	691
69	693
69	752
69	945
69	975
69	995
70	39
70	76
70	139
70	328
70	360
70	375
70	411
70	529
70	578
70	593
70	595
70	614
70	630
70	649
70	701
70	800
70	824
70	871
70	880
70	995
71	74
71	96
71	179
71	181
71	244
71	532
71	585
71	595
71	658
71	725
71	754
71	770
71	893
71	907
71	911
71	944
71	959
71	975
71	995
71	996
72	36
72	161
72	302
72	380
72	442
72	662
72	715
72	722
72	726
72	784
72	839
72	841
72	882
72	914
72	937
72	947
72	955
72	978
72	985
72	994
73	52
73	64
73	125
73	275
73	360
73	394
73	437
73	529
73	612
73	659
73	716
73	726
73	743
73	768
73	817
73	849
73	857
73	894
73	948
73	967
74	147
74	247
74	343
74	510
74	606
74	637
74	676
74	706
74	765
74	769
74	852
74	878
74	889
74	893
74	911
74	944
74	960
74	980
74	993
74	995
75	68
75	301
75	362
75	474
75	684
75	702
75	717
75	754
75	800
75	878
75	892
75	893
75	911
75	931
75	944
75	959
75	962
75	975
75	995
75	996
76	70
76	85
76	139
76	226
76	328
76	482
76	492
76	593
76	630
76	635
76	649
76	744
76	831
76	844
76	874
76	888
76	899
76	931
76	946
76	983
77	53
77	95
77	99
77	175
77	226
77	239
77	354
77	573
77	631
77	637
77	856
77	862
77	886
77	889
77	927
77	938
77	943
77	959
77	982
77	989
78	98
78	124
78	137
78	346
78	423
78	523
78	571
78	645
78	666
78	718
78	719
78	752
78	760
78	800
78	854
78	908
78	916
78	927
78	959
78	960
79	44
79	96
79	281
79	315
79	316
79	335
79	422
79	437
79	455
79	505
79	506
79	520
79	531
79	554
79	585
79	612
79	631
79	752
79	933
79	970
80	51
80	63
80	164
80	333
80	345
80	356
80	454
80	489
80	586
80	602
80	609
80	640
80	729
80	755
80	765
80	770
80	823
80	895
80	927
80	974
81	296
81	338
81	529
81	583
81	682
81	687
81	697
81	711
81	714
81	725
81	768
81	774
81	775
81	794
81	815
81	826
81	840
81	874
81	914
81	941
82	111
82	131
82	442
82	444
82	454
82	458
82	570
82	648
82	712
82	742
82	766
82	821
82	870
82	913
82	960
82	962
82	964
82	972
82	974
82	991
83	191
83	343
83	362
83	540
83	559
83	569
83	634
83	700
83	740
83	775
83	783
83	855
83	908
83	917
83	920
83	926
83	930
83	936
83	937
83	987
84	80
84	434
84	527
84	554
84	596
84	614
84	620
84	629
84	704
84	740
84	760
84	779
84	780
84	816
84	874
84	911
84	914
84	918
84	965
84	989
85	105
85	138
85	266
85	272
85	280
85	450
85	486
85	539
85	549
85	582
85	628
85	803
85	887
85	898
85	965
85	968
85	969
85	975
85	978
85	998
86	143
86	191
86	347
86	417
86	497
86	541
86	570
86	587
86	595
86	608
86	667
86	787
86	788
86	794
86	860
86	873
86	903
86	907
86	940
86	990
87	167
87	222
87	387
87	396
87	525
87	527
87	529
87	537
87	551
87	554
87	558
87	620
87	704
87	760
87	779
87	914
87	915
87	949
87	987
87	994
88	32
88	125
88	355
88	474
88	477
88	522
88	636
88	657
88	722
88	793
88	819
88	822
88	823
88	830
88	858
88	903
88	908
88	966
88	990
88	999
89	189
89	449
89	481
89	485
89	651
89	655
89	658
89	673
89	769
89	771
89	778
89	836
89	840
89	858
89	876
89	886
89	930
89	959
89	966
89	973
90	60
90	121
90	334
90	455
90	508
90	510
90	512
90	627
90	667
90	669
90	678
90	735
90	807
90	818
90	833
90	875
90	877
90	962
90	995
90	997
91	33
91	59
91	76
91	139
91	279
91	300
91	328
91	482
91	593
91	630
91	635
91	647
91	649
91	798
91	824
91	852
91	855
91	869
91	994
91	996
92	105
92	153
92	296
92	476
92	589
92	633
92	638
92	669
92	727
92	731
92	750
92	811
92	815
92	876
92	922
92	923
92	931
92	951
92	956
92	988
93	1
93	104
93	148
93	187
93	206
93	307
93	362
93	430
93	467
93	552
93	613
93	619
93	695
93	728
93	757
93	888
93	951
93	954
93	994
93	997
94	105
94	122
94	181
94	304
94	556
94	562
94	591
94	668
94	718
94	775
94	886
94	890
94	899
94	906
94	912
94	915
94	945
94	951
94	956
94	993
95	373
95	435
95	542
95	544
95	593
95	622
95	726
95	776
95	787
95	788
95	792
95	800
95	808
95	825
95	836
95	860
95	868
95	935
95	982
95	984
96	137
96	143
96	304
96	334
96	355
96	400
96	524
96	552
96	620
96	653
96	667
96	692
96	708
96	743
96	791
96	801
96	887
96	891
96	945
96	946
97	39
97	138
97	202
97	214
97	297
97	431
97	500
97	521
97	546
97	592
97	597
97	736
97	752
97	756
97	758
97	854
97	978
97	992
97	997
97	998
98	41
98	179
98	258
98	288
98	315
98	354
98	436
98	545
98	549
98	625
98	670
98	759
98	794
98	800
98	887
98	907
98	933
98	949
98	957
98	968
99	24
99	198
99	280
99	287
99	304
99	467
99	522
99	529
99	571
99	645
99	770
99	806
99	831
99	832
99	854
99	860
99	903
99	958
99	973
99	989
100	163
100	188
100	191
100	354
100	452
100	479
100	489
100	517
100	680
100	745
100	758
100	796
100	820
100	829
100	871
100	927
100	939
100	969
100	974
100	997
101	52
101	181
101	264
101	461
101	462
101	482
101	565
101	596
101	616
101	643
101	652
101	686
101	772
101	891
101	894
101	922
101	929
101	964
101	989
101	1000
102	33
102	166
102	169
102	409
102	541
102	691
102	738
102	757
102	816
102	846
102	849
102	863
102	880
102	884
102	897
102	913
102	918
102	976
102	982
102	988
103	212
103	445
103	491
103	554
103	578
103	685
103	709
103	793
103	828
103	836
103	865
103	874
103	879
103	886
103	903
103	908
103	923
103	964
103	985
103	992
104	5
104	154
104	170
104	256
104	279
104	324
104	335
104	498
104	563
104	568
104	605
104	656
104	680
104	683
104	703
104	809
104	855
104	864
104	977
104	994
105	5
105	29
105	378
105	405
105	486
105	491
105	645
105	740
105	776
105	812
105	851
105	862
105	907
105	922
105	928
105	929
105	943
105	958
105	964
105	967
106	24
106	58
106	116
106	466
106	589
106	621
106	652
106	713
106	776
106	791
106	802
106	808
106	811
106	888
106	889
106	903
106	910
106	922
106	943
106	980
107	73
107	314
107	479
107	540
107	634
107	641
107	656
107	665
107	783
107	835
107	850
107	865
107	877
107	882
107	886
107	920
107	936
107	937
107	941
107	987
108	55
108	257
108	268
108	293
108	316
108	328
108	606
108	662
108	675
108	688
108	695
108	822
108	825
108	835
108	836
108	850
108	929
108	933
108	935
108	982
109	321
109	462
109	475
109	504
109	514
109	585
109	638
109	671
109	703
109	710
109	741
109	742
109	745
109	755
109	871
109	916
109	974
109	976
109	988
109	1000
110	152
110	231
110	401
110	408
110	423
110	489
110	516
110	553
110	599
110	671
110	722
110	730
110	756
110	834
110	871
110	901
110	920
110	939
110	974
110	984
111	40
111	126
111	254
111	357
111	376
111	413
111	472
111	603
111	723
111	762
111	773
111	828
111	923
111	928
111	945
111	970
111	978
111	979
111	991
111	993
112	39
112	177
112	252
112	273
112	297
112	330
112	368
112	431
112	447
112	471
112	595
112	609
112	665
112	736
112	905
112	911
112	929
112	956
112	987
112	997
113	88
113	355
113	419
113	464
113	489
113	613
113	617
113	636
113	753
113	785
113	819
113	847
113	865
113	883
113	901
113	903
113	908
113	917
113	930
113	953
114	129
114	243
114	342
114	440
114	469
114	487
114	524
114	545
114	605
114	676
114	706
114	724
114	751
114	793
114	803
114	828
114	864
114	901
114	911
114	914
115	119
115	393
115	416
115	466
115	489
115	530
115	551
115	629
115	631
115	764
115	794
115	903
115	927
115	930
115	943
115	954
115	961
115	965
115	989
115	999
116	512
116	582
116	600
116	699
116	702
116	706
116	715
116	739
116	742
116	779
116	786
116	801
116	874
116	887
116	894
116	898
116	912
116	967
116	977
116	978
117	45
117	183
117	297
117	321
117	444
117	714
117	718
117	797
117	816
117	873
117	904
117	905
117	923
117	946
117	953
117	971
117	983
117	987
117	988
117	992
118	50
118	117
118	245
118	310
118	386
118	562
118	603
118	614
118	744
118	796
118	827
118	847
118	872
118	885
118	905
118	916
118	947
118	953
118	983
118	999
119	270
119	413
119	438
119	446
119	475
119	582
119	611
119	653
119	679
119	780
119	781
119	806
119	832
119	887
119	894
119	903
119	926
119	942
119	956
119	970
120	119
120	258
120	290
120	300
120	534
120	623
120	700
120	722
120	743
120	812
120	861
120	871
120	875
120	907
120	917
120	919
120	929
120	958
120	964
120	967
121	118
121	271
121	460
121	621
121	685
121	691
121	700
121	718
121	800
121	805
121	872
121	873
121	875
121	886
121	909
121	936
121	972
121	978
121	984
121	986
122	90
122	170
122	339
122	361
122	364
122	627
122	628
122	634
122	650
122	673
122	807
122	818
122	833
122	864
122	875
122	877
122	878
122	911
122	954
122	972
123	82
123	245
123	413
123	416
123	522
123	528
123	618
123	707
123	741
123	836
123	847
123	873
123	876
123	904
123	930
123	944
123	953
123	971
123	983
123	996
124	57
124	444
124	599
124	735
124	757
124	765
124	783
124	785
124	802
124	804
124	844
124	872
124	920
124	921
124	932
124	934
124	943
124	952
124	957
124	960
125	73
125	266
125	340
125	414
125	437
125	465
125	559
125	598
125	612
125	716
125	738
125	805
125	811
125	830
125	834
125	897
125	903
125	941
125	974
125	998
126	27
126	193
126	405
126	444
126	478
126	556
126	601
126	614
126	688
126	755
126	827
126	872
126	913
126	928
126	942
126	950
126	953
126	970
126	971
126	991
127	8
127	60
127	325
127	353
127	410
127	502
127	539
127	599
127	769
127	771
127	813
127	886
127	901
127	909
127	930
127	931
127	953
127	963
127	966
127	981
128	210
128	388
128	443
128	524
128	662
128	683
128	701
128	708
128	732
128	734
128	737
128	773
128	821
128	838
128	859
128	923
128	925
128	930
128	940
128	959
129	70
129	220
129	318
129	347
129	405
129	469
129	504
129	509
129	518
129	623
129	705
129	724
129	751
129	847
129	857
129	908
129	918
129	938
129	945
129	972
130	51
130	175
130	205
130	218
130	265
130	307
130	342
130	356
130	470
130	609
130	624
130	652
130	667
130	729
130	770
130	825
130	859
130	914
130	986
130	991
131	26
131	317
131	370
131	391
131	421
131	465
131	519
131	563
131	648
131	654
131	723
131	750
131	770
131	781
131	848
131	862
131	870
131	917
131	963
131	992
132	108
132	240
132	281
132	381
132	384
132	402
132	437
132	564
132	599
132	687
132	692
132	708
132	734
132	752
132	782
132	797
132	808
132	879
132	885
132	906
133	4
133	47
133	173
133	194
133	349
133	358
133	380
133	553
133	586
133	670
133	724
133	730
133	737
133	752
133	758
133	782
133	895
133	971
133	995
133	998
134	186
134	554
134	589
134	611
134	653
134	685
134	706
134	746
134	751
134	781
134	797
134	813
134	857
134	858
134	872
134	881
134	894
134	926
134	947
134	975
135	41
135	308
135	531
135	577
135	581
135	603
135	669
135	682
135	717
135	720
135	724
135	768
135	771
135	797
135	807
135	846
135	851
135	864
135	965
135	982
136	8
136	305
136	652
136	655
136	695
136	727
136	752
136	777
136	802
136	811
136	836
136	862
136	880
136	910
136	931
136	945
136	951
136	963
136	972
136	980
137	19
137	287
137	310
137	412
137	533
137	687
137	725
137	739
137	764
137	801
137	845
137	850
137	852
137	854
137	871
137	872
137	874
137	963
137	977
137	986
138	97
138	112
138	161
138	319
138	394
138	401
138	431
138	435
138	481
138	482
138	506
138	664
138	706
138	731
138	736
138	804
138	869
138	922
138	983
138	996
139	70
139	91
139	234
139	364
139	411
139	491
139	524
139	570
139	592
139	630
139	632
139	635
139	649
139	667
139	684
139	730
139	732
139	840
139	905
139	992
140	100
140	295
140	387
140	395
140	546
140	645
140	708
140	717
140	741
140	780
140	835
140	852
140	890
140	914
140	927
140	938
140	943
140	956
140	973
140	989
141	62
141	149
141	216
141	426
141	466
141	473
141	478
141	487
141	582
141	740
141	839
141	874
141	881
141	923
141	924
141	928
141	941
141	957
141	965
141	998
142	4
142	22
142	194
142	216
142	268
142	322
142	482
142	553
142	571
142	668
142	670
142	672
142	730
142	771
142	819
142	841
142	847
142	909
142	916
142	965
143	61
143	203
143	295
143	416
143	417
143	443
143	740
143	755
143	764
143	795
143	800
143	825
143	860
143	872
143	924
143	937
143	982
143	990
143	995
143	997
144	2
144	22
144	93
144	216
144	316
144	466
144	609
144	712
144	777
144	786
144	809
144	817
144	896
144	902
144	924
144	929
144	963
144	991
144	995
144	1000
145	348
145	421
145	520
145	535
145	578
145	633
145	642
145	695
145	724
145	741
145	794
145	796
145	872
145	885
145	935
145	949
145	952
145	961
145	972
145	995
146	81
146	160
146	221
146	359
146	513
146	574
146	626
146	676
146	743
146	755
146	799
146	834
146	867
146	897
146	927
146	932
146	981
146	984
146	987
146	994
147	86
147	172
147	271
147	380
147	404
147	488
147	552
147	558
147	607
147	611
147	777
147	785
147	860
147	885
147	944
147	945
147	963
147	982
147	987
147	990
148	93
148	137
148	187
148	222
148	249
148	314
148	362
148	428
148	572
148	588
148	629
148	679
148	685
148	695
148	764
148	867
148	903
148	955
148	957
148	998
149	39
149	43
149	144
149	216
149	241
149	335
149	394
149	420
149	466
149	480
149	629
149	719
149	755
149	874
149	924
149	932
149	941
149	959
149	963
149	998
150	193
150	233
150	288
150	319
150	512
150	547
150	555
150	628
150	689
150	722
150	789
150	803
150	851
150	866
150	907
150	948
150	969
150	978
150	984
150	990
151	18
151	146
151	298
151	388
151	495
151	607
151	660
151	720
151	733
151	754
151	773
151	831
151	867
151	872
151	924
151	925
151	932
151	935
151	966
151	981
152	386
152	427
152	460
152	462
152	530
152	553
152	655
152	659
152	671
152	703
152	736
152	755
152	758
152	853
152	858
152	875
152	882
152	948
152	963
152	982
153	16
153	62
153	472
153	490
153	515
153	557
153	582
153	583
153	632
153	683
153	726
153	737
153	764
153	772
153	776
153	784
153	858
153	875
153	958
153	1000
154	5
154	56
154	186
154	279
154	340
154	361
154	413
154	419
154	449
154	498
154	568
154	605
154	607
154	700
154	788
154	789
154	864
154	929
154	937
154	998
155	45
155	199
155	300
155	329
155	503
155	570
155	607
155	614
155	644
155	649
155	759
155	787
155	799
155	807
155	818
155	833
155	836
155	875
155	877
155	919
156	58
156	108
156	257
156	293
156	404
156	584
156	610
156	675
156	691
156	696
156	786
156	830
156	836
156	837
156	850
156	872
156	909
156	917
156	946
156	994
157	23
157	252
157	270
157	371
157	412
157	415
157	500
157	812
157	869
157	901
157	907
157	921
157	923
157	929
157	930
157	942
157	958
157	964
157	967
157	983
158	117
158	291
158	303
158	364
158	533
158	569
158	585
158	645
158	684
158	693
158	728
158	750
158	801
158	851
158	863
158	874
158	891
158	898
158	979
158	986
159	22
159	75
159	259
159	284
159	638
159	721
159	730
159	809
159	855
159	875
159	878
159	884
159	899
159	908
159	911
159	968
159	975
159	993
159	995
159	996
160	98
160	139
160	248
160	298
160	379
160	451
160	487
160	607
160	653
160	676
160	698
160	775
160	830
160	831
160	834
160	872
160	914
160	928
160	932
160	981
161	354
161	469
161	528
161	558
161	621
161	641
161	642
161	656
161	727
161	771
161	774
161	803
161	858
161	866
161	882
161	888
161	917
161	933
161	935
161	939
162	48
162	127
162	229
162	351
162	353
162	410
162	536
162	550
162	769
162	786
162	800
162	886
162	930
162	958
162	963
162	966
162	968
162	972
162	978
162	988
163	48
163	204
163	322
163	483
163	575
163	604
163	607
163	646
163	651
163	692
163	694
163	773
163	821
163	869
163	875
163	887
163	924
163	945
163	983
163	986
164	17
164	231
164	234
164	305
164	387
164	424
164	532
164	594
164	603
164	623
164	656
164	693
164	780
164	796
164	840
164	867
164	898
164	972
164	979
164	995
165	171
165	501
165	598
165	663
165	734
165	786
165	794
165	821
165	848
165	875
165	885
165	889
165	894
165	902
165	919
165	954
165	955
165	971
165	982
165	999
166	34
166	70
166	77
166	79
166	285
166	316
166	330
166	331
166	486
166	506
166	559
166	591
166	604
166	621
166	695
166	784
166	794
166	898
166	992
166	995
167	67
167	87
167	298
167	392
167	481
167	554
167	620
167	680
167	704
167	760
167	766
167	768
167	779
167	783
167	809
167	879
167	908
167	923
167	961
167	987
168	6
168	56
168	282
168	607
168	625
168	635
168	653
168	672
168	701
168	725
168	755
168	778
168	858
168	896
168	915
168	935
168	939
168	952
168	958
168	969
169	102
169	296
169	528
169	622
169	639
169	661
169	731
169	735
169	764
169	770
169	830
169	843
169	880
169	884
169	898
169	918
169	961
169	976
169	988
169	995
170	60
170	90
170	94
170	155
170	328
170	355
170	656
170	739
170	770
170	807
170	809
170	833
170	874
170	875
170	877
170	884
170	921
170	965
170	970
170	972
171	161
171	196
171	512
171	524
171	582
171	638
171	678
171	726
171	758
171	788
171	794
171	848
171	858
171	915
171	933
171	943
171	949
171	952
171	958
171	970
172	56
172	211
172	225
172	262
172	335
172	347
172	418
172	489
172	599
172	699
172	721
172	801
172	810
172	883
172	891
172	906
172	931
172	947
172	957
